"year","month","region","power_train","value"
2024,5,"SLOVENIA","TOTAL",4867
2024,5,"SPAIN","BEV",4393
2024,5,"SPAIN","PHEV",4787
2024,5,"SPAIN","HEV",34079
2024,5,"SPAIN","OTHERS",2287
2024,5,"SPAIN","PETROL",39820
2024,5,"SPAIN","DIESEL",9792
2024,5,"SPAIN","TOTAL",95158
2024,5,"SWEDEN","BEV",7614
2024,5,"SWEDEN","PHEV",5824
2024,5,"SWEDEN","HEV",2878
2024,5,"SWEDEN","OTHERS",606
2024,5,"SWEDEN","PETROL",6258
2024,5,"SWEDEN","DIESEL",1914
2024,5,"SWEDEN","TOTAL",25094
2024,5,"EUROPEAN UNION","BEV",114308
2024,5,"EUROPEAN UNION","PHEV",59333
2024,5,"EUROPEAN UNION","HEV",272568
2024,5,"EUROPEAN UNION","OTHERS",23204
2024,5,"EUROPEAN UNION","PETROL",323551
2024,5,"EUROPEAN UNION","DIESEL",118733
2024,5,"EUROPEAN UNION","TOTAL",911697
2024,5,"ICELAND","BEV",168
2024,5,"ICELAND","PHEV",235
2024,5,"ICELAND","HEV",623
2024,5,"ICELAND","OTHERS",0
2024,5,"ICELAND","PETROL",549
2024,5,"ICELAND","DIESEL",433
2024,5,"ICELAND","TOTAL",2008
2024,5,"NORWAY","BEV",7893
2024,5,"NORWAY","PHEV",544
2024,5,"NORWAY","HEV",1250
2024,5,"NORWAY","OTHERS",0
2024,5,"NORWAY","PETROL",129
2024,5,"NORWAY","DIESEL",437
2024,5,"NORWAY","TOTAL",10253
2024,5,"SWITZERLAND","BEV",3568
2024,5,"SWITZERLAND","PHEV",1779
2024,5,"SWITZERLAND","HEV",6595
2024,5,"SWITZERLAND","OTHERS",2
2024,5,"SWITZERLAND","PETROL",6881
2024,5,"SWITZERLAND","DIESEL",2440
2024,5,"SWITZERLAND","TOTAL",21265
2024,5,"EFTA","BEV",11629
2024,5,"EFTA","PHEV",2558
2024,5,"EFTA","HEV",8468
2024,5,"EFTA","OTHERS",2
2024,5,"EFTA","PETROL",7559
2024,5,"EFTA","DIESEL",3310
2024,5,"EFTA","TOTAL",33526
2024,5,"UNITED KINGDOM","BEV",26031
2024,5,"UNITED KINGDOM","PHEV",11866
2024,5,"UNITED KINGDOM","HEV",51736
2024,5,"UNITED KINGDOM","OTHERS",0
2024,5,"UNITED KINGDOM","PETROL",53643
2024,5,"UNITED KINGDOM","DIESEL",4402
2024,5,"UNITED KINGDOM","TOTAL",147678
2024,5,"EU + EFTA + UK","BEV",151968
2024,5,"EU + EFTA + UK","PHEV",73757
2024,5,"EU + EFTA + UK","HEV",332772
2024,5,"EU + EFTA + UK","OTHERS",23206
2024,5,"EU + EFTA + UK","PETROL",384753
2024,5,"EU + EFTA + UK","DIESEL",126445
2024,5,"EU + EFTA + UK","TOTAL",1092901
2024,6,"AUSTRIA","BEV",4696
2024,6,"AUSTRIA","PHEV",1807
2024,6,"AUSTRIA","HEV",7267
2024,6,"AUSTRIA","OTHERS",0
2024,6,"AUSTRIA","PETROL",11017
2024,6,"AUSTRIA","DIESEL",5906
2024,6,"AUSTRIA","TOTAL",30693
2024,6,"BELGIUM","BEV",13714
2024,6,"BELGIUM","PHEV",5950
2024,6,"BELGIUM","HEV",4802
2024,6,"BELGIUM","OTHERS",310
2024,6,"BELGIUM","PETROL",22603
2024,6,"BELGIUM","DIESEL",2283
2024,6,"BELGIUM","TOTAL",49662
2024,6,"BULGARIA","BEV",162
2024,6,"BULGARIA","PHEV",33
2024,6,"BULGARIA","HEV",104
2024,6,"BULGARIA","OTHERS",0
2024,6,"BULGARIA","PETROL",3104
2024,6,"BULGARIA","DIESEL",707
2024,6,"BULGARIA","TOTAL",4110
2024,6,"CROATIA","BEV",298
2024,6,"CROATIA","PHEV",128
2024,6,"CROATIA","HEV",1725
2024,6,"CROATIA","OTHERS",87
2024,6,"CROATIA","PETROL",4385
2024,6,"CROATIA","DIESEL",1749
2024,6,"CROATIA","TOTAL",8372
2024,6,"CYPRUS","BEV",62
2024,6,"CYPRUS","PHEV",49
2024,6,"CYPRUS","HEV",636
2024,6,"CYPRUS","OTHERS",0
2024,6,"CYPRUS","PETROL",630
2024,6,"CYPRUS","DIESEL",40
2024,6,"CYPRUS","TOTAL",1417
2024,6,"CZECH REPUBLIC","BEV",1524
2024,6,"CZECH REPUBLIC","PHEV",531
2024,6,"CZECH REPUBLIC","HEV",4156
2024,6,"CZECH REPUBLIC","OTHERS",371
2024,6,"CZECH REPUBLIC","PETROL",10473
2024,6,"CZECH REPUBLIC","DIESEL",5279
2024,6,"CZECH REPUBLIC","TOTAL",22334
2024,6,"DENMARK","BEV",9941
2024,6,"DENMARK","PHEV",618
2024,6,"DENMARK","HEV",3619
2024,6,"DENMARK","OTHERS",0
2024,6,"DENMARK","PETROL",4267
2024,6,"DENMARK","DIESEL",1086
2024,6,"DENMARK","TOTAL",19531
2024,6,"ESTONIA","BEV",120
2024,6,"ESTONIA","PHEV",61
2024,6,"ESTONIA","HEV",889
2024,6,"ESTONIA","OTHERS",5
2024,6,"ESTONIA","PETROL",498
2024,6,"ESTONIA","DIESEL",239
2024,6,"ESTONIA","TOTAL",1812
2024,6,"FINLAND","BEV",1902
2024,6,"FINLAND","PHEV",1067
2024,6,"FINLAND","HEV",2189
2024,6,"FINLAND","OTHERS",26
2024,6,"FINLAND","PETROL",1163
2024,6,"FINLAND","DIESEL",418
2024,6,"FINLAND","TOTAL",6765
2024,6,"FRANCE","BEV",29837
2024,6,"FRANCE","PHEV",14044
2024,6,"FRANCE","HEV",62204
2024,6,"FRANCE","OTHERS",4913
2024,6,"FRANCE","PETROL",54480
2024,6,"FRANCE","DIESEL",16231
2024,6,"FRANCE","TOTAL",181709
2024,6,"GERMANY","BEV",43412
2024,6,"GERMANY","PHEV",15391
2024,6,"GERMANY","HEV",72579
2024,6,"GERMANY","OTHERS",1491
2024,6,"GERMANY","PETROL",111768
2024,6,"GERMANY","DIESEL",52688
2024,6,"GERMANY","TOTAL",297329
2024,6,"GREECE","BEV",752
2024,6,"GREECE","PHEV",590
2024,6,"GREECE","HEV",6445
2024,6,"GREECE","OTHERS",103
2024,6,"GREECE","PETROL",5227
2024,6,"GREECE","DIESEL",1030
2024,6,"GREECE","TOTAL",14147
2024,6,"HUNGARY","BEV",864
2024,6,"HUNGARY","PHEV",431
2024,6,"HUNGARY","HEV",4676
2024,6,"HUNGARY","OTHERS",9
2024,6,"HUNGARY","PETROL",4144
2024,6,"HUNGARY","DIESEL",1600
2024,6,"HUNGARY","TOTAL",11724
2024,6,"IRELAND","BEV",685
2024,6,"IRELAND","PHEV",110
2024,6,"IRELAND","HEV",250
2024,6,"IRELAND","OTHERS",0
2024,6,"IRELAND","PETROL",230
2024,6,"IRELAND","DIESEL",213
2024,6,"IRELAND","TOTAL",1488
2024,6,"ITALY","BEV",13365
2024,6,"ITALY","PHEV",5592
2024,6,"ITALY","HEV",61358
2024,6,"ITALY","OTHERS",16261
2024,6,"ITALY","PETROL",42630
2024,6,"ITALY","DIESEL",20776
2024,6,"ITALY","TOTAL",159982
2024,6,"LATVIA","BEV",111
2024,6,"LATVIA","PHEV",59
2024,6,"LATVIA","HEV",615
2024,6,"LATVIA","OTHERS",26
2024,6,"LATVIA","PETROL",555
2024,6,"LATVIA","DIESEL",250
2024,6,"LATVIA","TOTAL",1616
2024,6,"LITHUANIA","BEV",112
2024,6,"LITHUANIA","PHEV",127
2024,6,"LITHUANIA","HEV",1223
2024,6,"LITHUANIA","OTHERS",30
2024,6,"LITHUANIA","PETROL",1012
2024,6,"LITHUANIA","DIESEL",299
2024,6,"LITHUANIA","TOTAL",2803
2024,6,"LUXEMBOURG","BEV",1227
2024,6,"LUXEMBOURG","PHEV",307
2024,6,"LUXEMBOURG","HEV",900
2024,6,"LUXEMBOURG","OTHERS",0
2024,6,"LUXEMBOURG","PETROL",1350
2024,6,"LUXEMBOURG","DIESEL",540
2024,6,"LUXEMBOURG","TOTAL",4324
2024,6,"MALTA","BEV",202
2024,6,"MALTA","PHEV",45
2024,6,"MALTA","HEV",156
2024,6,"MALTA","OTHERS",0
2024,6,"MALTA","PETROL",292
2024,6,"MALTA","DIESEL",64
2024,6,"MALTA","TOTAL",759
2024,6,"NETHERLANDS","BEV",11537
2024,6,"NETHERLANDS","PHEV",5268
2024,6,"NETHERLANDS","HEV",10330
2024,6,"NETHERLANDS","OTHERS",206
2024,6,"NETHERLANDS","PETROL",7677
2024,6,"NETHERLANDS","DIESEL",368
2024,6,"NETHERLANDS","TOTAL",35386
2024,6,"POLAND","BEV",2115
2024,6,"POLAND","PHEV",1252
2024,6,"POLAND","HEV",22164
2024,6,"POLAND","OTHERS",773
2024,6,"POLAND","PETROL",18954
2024,6,"POLAND","DIESEL",4963
2024,6,"POLAND","TOTAL",50221
2024,6,"PORTUGAL","BEV",3820
2024,6,"PORTUGAL","PHEV",2316
2024,6,"PORTUGAL","HEV",2735
2024,6,"PORTUGAL","OTHERS",1124
2024,6,"PORTUGAL","PETROL",8093
2024,6,"PORTUGAL","DIESEL",2105
2024,6,"PORTUGAL","TOTAL",20193
2024,6,"ROMANIA","BEV",861
2024,6,"ROMANIA","PHEV",0
2024,6,"ROMANIA","HEV",7696
2024,6,"ROMANIA","OTHERS",2482
2024,6,"ROMANIA","PETROL",7371
2024,6,"ROMANIA","DIESEL",2948
2024,6,"ROMANIA","TOTAL",21358
2024,6,"SLOVAKIA","BEV",215
2024,6,"SLOVAKIA","PHEV",182
2024,6,"SLOVAKIA","HEV",2651
2024,6,"SLOVAKIA","OTHERS",141
2024,6,"SLOVAKIA","PETROL",4020
2024,6,"SLOVAKIA","DIESEL",1440
2024,6,"SLOVAKIA","TOTAL",8649
2024,6,"SLOVENIA","BEV",225
2024,6,"SLOVENIA","PHEV",80
2024,6,"SLOVENIA","HEV",490
2024,6,"SLOVENIA","OTHERS",42
2024,6,"SLOVENIA","PETROL",2785
2024,6,"SLOVENIA","DIESEL",1161
2024,6,"SLOVENIA","TOTAL",4783
2024,6,"SPAIN","BEV",5531
2024,6,"SPAIN","PHEV",5204
2024,6,"SPAIN","HEV",37520
2024,6,"SPAIN","OTHERS",2633
2024,6,"SPAIN","PETROL",40440
2024,6,"SPAIN","DIESEL",12029
2024,6,"SPAIN","TOTAL",103357
2024,6,"SWEDEN","BEV",9118
2024,6,"SWEDEN","PHEV",5240
2024,6,"SWEDEN","HEV",2580
2024,6,"SWEDEN","OTHERS",386
2024,6,"SWEDEN","PETROL",6225
2024,6,"SWEDEN","DIESEL",1852
2024,6,"SWEDEN","TOTAL",25401
2024,6,"EUROPEAN UNION","BEV",156408
2024,6,"EUROPEAN UNION","PHEV",66482
2024,6,"EUROPEAN UNION","HEV",321959
2024,6,"EUROPEAN UNION","OTHERS",31419
2024,6,"EUROPEAN UNION","PETROL",375393
2024,6,"EUROPEAN UNION","DIESEL",138264
2024,6,"EUROPEAN UNION","TOTAL",1089925
2024,6,"ICELAND","BEV",213
2024,6,"ICELAND","PHEV",275
2024,6,"ICELAND","HEV",384
2024,6,"ICELAND","OTHERS",0
2024,6,"ICELAND","PETROL",439
2024,6,"ICELAND","DIESEL",289
2024,6,"ICELAND","TOTAL",1600
2024,6,"NORWAY","BEV",14001
2024,6,"NORWAY","PHEV",931
2024,6,"NORWAY","HEV",2050
2024,6,"NORWAY","OTHERS",8
2024,6,"NORWAY","PETROL",172
2024,6,"NORWAY","DIESEL",350
2024,6,"NORWAY","TOTAL",17512
2024,6,"SWITZERLAND","BEV",4216
2024,6,"SWITZERLAND","PHEV",1802
2024,6,"SWITZERLAND","HEV",7921
2024,6,"SWITZERLAND","OTHERS",1
2024,6,"SWITZERLAND","PETROL",6497
2024,6,"SWITZERLAND","DIESEL",2252
2024,6,"SWITZERLAND","TOTAL",22689
2024,6,"EFTA","BEV",18430
2024,6,"EFTA","PHEV",3008
2024,6,"EFTA","HEV",10355
2024,6,"EFTA","OTHERS",9
2024,6,"EFTA","PETROL",7108
2024,6,"EFTA","DIESEL",2891
2024,6,"EFTA","TOTAL",41801
2024,6,"UNITED KINGDOM","BEV",34034
2024,6,"UNITED KINGDOM","PHEV",16604
2024,6,"UNITED KINGDOM","HEV",63980
2024,6,"UNITED KINGDOM","OTHERS",0
2024,6,"UNITED KINGDOM","PETROL",59942
2024,6,"UNITED KINGDOM","DIESEL",4703
2024,6,"UNITED KINGDOM","TOTAL",179263
2024,6,"EU + EFTA + UK","BEV",208872
2024,6,"EU + EFTA + UK","PHEV",86094
2024,6,"EU + EFTA + UK","HEV",396294
2024,6,"EU + EFTA + UK","OTHERS",31428
2024,6,"EU + EFTA + UK","PETROL",442443
2024,6,"EU + EFTA + UK","DIESEL",145858
2024,6,"EU + EFTA + UK","TOTAL",1310989
2024,7,"AUSTRIA","BEV",2933
2024,7,"AUSTRIA","PHEV",1406
2024,7,"AUSTRIA","HEV",5156
2024,7,"AUSTRIA","OTHERS",1
2024,7,"AUSTRIA","PETROL",6388
2024,7,"AUSTRIA","DIESEL",3017
2024,7,"AUSTRIA","TOTAL",18901
2024,7,"BELGIUM","BEV",9706
2024,7,"BELGIUM","PHEV",4333
2024,7,"BELGIUM","HEV",2709
2024,7,"BELGIUM","OTHERS",201
2024,7,"BELGIUM","PETROL",13630
2024,7,"BELGIUM","DIESEL",1572
2024,7,"BELGIUM","TOTAL",32151
2024,7,"BULGARIA","BEV",151
2024,7,"BULGARIA","PHEV",41
2024,7,"BULGARIA","HEV",82
2024,7,"BULGARIA","OTHERS",0
2024,7,"BULGARIA","PETROL",3154
2024,7,"BULGARIA","DIESEL",478
2024,7,"BULGARIA","TOTAL",3906
2024,7,"CROATIA","BEV",268
2024,7,"CROATIA","PHEV",1
2024,7,"CROATIA","HEV",32
2024,7,"CROATIA","OTHERS",104
2024,7,"CROATIA","PETROL",4165
2024,7,"CROATIA","DIESEL",1049
2024,7,"CROATIA","TOTAL",5619
2024,7,"CYPRUS","BEV",79
2024,7,"CYPRUS","PHEV",56
2024,7,"CYPRUS","HEV",533
2024,7,"CYPRUS","OTHERS",0
2024,7,"CYPRUS","PETROL",676
2024,7,"CYPRUS","DIESEL",16
2024,7,"CYPRUS","TOTAL",1360
2024,7,"CZECH REPUBLIC","BEV",820
2024,7,"CZECH REPUBLIC","PHEV",431
2024,7,"CZECH REPUBLIC","HEV",4078
2024,7,"CZECH REPUBLIC","OTHERS",290
2024,7,"CZECH REPUBLIC","PETROL",7743
2024,7,"CZECH REPUBLIC","DIESEL",4089
2024,7,"CZECH REPUBLIC","TOTAL",17451
2024,7,"DENMARK","BEV",5934
2024,7,"DENMARK","PHEV",445
2024,7,"DENMARK","HEV",2111
2024,7,"DENMARK","OTHERS",0
2024,7,"DENMARK","PETROL",2508
2024,7,"DENMARK","DIESEL",519
2024,7,"DENMARK","TOTAL",11517
2024,7,"ESTONIA","BEV",122
2024,7,"ESTONIA","PHEV",117
2024,7,"ESTONIA","HEV",820
2024,7,"ESTONIA","OTHERS",49
2024,7,"ESTONIA","PETROL",460
2024,7,"ESTONIA","DIESEL",286
2024,7,"ESTONIA","TOTAL",1854
2024,7,"FINLAND","BEV",1340
2024,7,"FINLAND","PHEV",950
2024,7,"FINLAND","HEV",1795
2024,7,"FINLAND","OTHERS",6
2024,7,"FINLAND","PETROL",815
2024,7,"FINLAND","DIESEL",293
2024,7,"FINLAND","TOTAL",5199
2024,7,"FRANCE","BEV",17030
2024,7,"FRANCE","PHEV",9171
2024,7,"FRANCE","HEV",48457
2024,7,"FRANCE","OTHERS",4430
2024,7,"FRANCE","PETROL",37441
2024,7,"FRANCE","DIESEL",9508
2024,7,"FRANCE","TOTAL",126037
2024,7,"GERMANY","BEV",30762
2024,7,"GERMANY","PHEV",14811
2024,7,"GERMANY","HEV",65059
2024,7,"GERMANY","OTHERS",1119
2024,7,"GERMANY","PETROL",83405
2024,7,"GERMANY","DIESEL",43107
2024,7,"GERMANY","TOTAL",238263
2024,7,"GREECE","BEV",882
2024,7,"GREECE","PHEV",814
2024,7,"GREECE","HEV",5469
2024,7,"GREECE","OTHERS",192
2024,7,"GREECE","PETROL",4090
2024,7,"GREECE","DIESEL",758
2024,7,"GREECE","TOTAL",12205
2024,7,"HUNGARY","BEV",582
2024,7,"HUNGARY","PHEV",468
2024,7,"HUNGARY","HEV",3799
2024,7,"HUNGARY","OTHERS",11
2024,7,"HUNGARY","PETROL",2569
2024,7,"HUNGARY","DIESEL",1096
2024,7,"HUNGARY","TOTAL",8525
2024,7,"IRELAND","BEV",3136
2024,7,"IRELAND","PHEV",2801
2024,7,"IRELAND","HEV",6112
2024,7,"IRELAND","OTHERS",0
2024,7,"IRELAND","PETROL",7745
2024,7,"IRELAND","DIESEL",5889
2024,7,"IRELAND","TOTAL",25683
2024,7,"ITALY","BEV",4266
2024,7,"ITALY","PHEV",4799
2024,7,"ITALY","HEV",49859
2024,7,"ITALY","OTHERS",14197
2024,7,"ITALY","PETROL",35879
2024,7,"ITALY","DIESEL",15940
2024,7,"ITALY","TOTAL",124940
2024,7,"LATVIA","BEV",104
2024,7,"LATVIA","PHEV",57
2024,7,"LATVIA","HEV",503
2024,7,"LATVIA","OTHERS",28
2024,7,"LATVIA","PETROL",525
2024,7,"LATVIA","DIESEL",178
2024,7,"LATVIA","TOTAL",1395
2024,7,"LITHUANIA","BEV",159
2024,7,"LITHUANIA","PHEV",114
2024,7,"LITHUANIA","HEV",1164
2024,7,"LITHUANIA","OTHERS",40
2024,7,"LITHUANIA","PETROL",876
2024,7,"LITHUANIA","DIESEL",347
2024,7,"LITHUANIA","TOTAL",2700
2024,7,"LUXEMBOURG","BEV",1255
2024,7,"LUXEMBOURG","PHEV",363
2024,7,"LUXEMBOURG","HEV",908
2024,7,"LUXEMBOURG","OTHERS",0
2024,7,"LUXEMBOURG","PETROL",1245
2024,7,"LUXEMBOURG","DIESEL",519
2024,7,"LUXEMBOURG","TOTAL",4290
2024,7,"MALTA","BEV",199
2024,7,"MALTA","PHEV",53
2024,7,"MALTA","HEV",156
2024,7,"MALTA","OTHERS",0
2024,7,"MALTA","PETROL",311
2024,7,"MALTA","DIESEL",87
2024,7,"MALTA","TOTAL",806
2024,7,"NETHERLANDS","BEV",8207
2024,7,"NETHERLANDS","PHEV",4106
2024,7,"NETHERLANDS","HEV",8542
2024,7,"NETHERLANDS","OTHERS",107
2024,7,"NETHERLANDS","PETROL",5543
2024,7,"NETHERLANDS","DIESEL",331
2024,7,"NETHERLANDS","TOTAL",26836
2024,7,"POLAND","BEV",1151
2024,7,"POLAND","PHEV",1092
2024,7,"POLAND","HEV",19041
2024,7,"POLAND","OTHERS",854
2024,7,"POLAND","PETROL",17254
2024,7,"POLAND","DIESEL",3750
2024,7,"POLAND","TOTAL",43142
2024,7,"PORTUGAL","BEV",3317
2024,7,"PORTUGAL","PHEV",2360
2024,7,"PORTUGAL","HEV",2701
2024,7,"PORTUGAL","OTHERS",840
2024,7,"PORTUGAL","PETROL",3916
2024,7,"PORTUGAL","DIESEL",1416
2024,7,"PORTUGAL","TOTAL",14550
2024,7,"ROMANIA","BEV",640
2024,7,"ROMANIA","PHEV",
2024,7,"ROMANIA","HEV",5510
2024,7,"ROMANIA","OTHERS",1396
2024,7,"ROMANIA","PETROL",4130
2024,7,"ROMANIA","DIESEL",1381
2024,7,"ROMANIA","TOTAL",13057
2024,7,"SLOVAKIA","BEV",174
2024,7,"SLOVAKIA","PHEV",164
2024,7,"SLOVAKIA","HEV",1884
2024,7,"SLOVAKIA","OTHERS",87
2024,7,"SLOVAKIA","PETROL",3425
2024,7,"SLOVAKIA","DIESEL",1085
2024,7,"SLOVAKIA","TOTAL",6819
2024,7,"SLOVENIA","BEV",145
2024,7,"SLOVENIA","PHEV",88
2024,7,"SLOVENIA","HEV",372
2024,7,"SLOVENIA","OTHERS",94
2024,7,"SLOVENIA","PETROL",2827
2024,7,"SLOVENIA","DIESEL",1003
2024,7,"SLOVENIA","TOTAL",4529
2024,7,"SPAIN","BEV",3827
2024,7,"SPAIN","PHEV",4415
2024,7,"SPAIN","HEV",34535
2024,7,"SPAIN","OTHERS",2536
2024,7,"SPAIN","PETROL",30132
2024,7,"SPAIN","DIESEL",8534
2024,7,"SPAIN","TOTAL",83979
2024,7,"SWEDEN","BEV",5516
2024,7,"SWEDEN","PHEV",4223
2024,7,"SWEDEN","HEV",1616
2024,7,"SWEDEN","OTHERS",142
2024,7,"SWEDEN","PETROL",3418
2024,7,"SWEDEN","DIESEL",1422
2024,7,"SWEDEN","TOTAL",16337
2024,7,"EUROPEAN UNION","BEV",102705
2024,7,"EUROPEAN UNION","PHEV",57679
2024,7,"EUROPEAN UNION","HEV",273003
2024,7,"EUROPEAN UNION","OTHERS",26724
2024,7,"EUROPEAN UNION","PETROL",284270
2024,7,"EUROPEAN UNION","DIESEL",107670
2024,7,"EUROPEAN UNION","TOTAL",852051
2024,7,"ICELAND","BEV",250
2024,7,"ICELAND","PHEV",189
2024,7,"ICELAND","HEV",197
2024,7,"ICELAND","OTHERS",0
2024,7,"ICELAND","PETROL",62
2024,7,"ICELAND","DIESEL",138
2024,7,"ICELAND","TOTAL",836
2024,7,"NORWAY","BEV",5933
2024,7,"NORWAY","PHEV",153
2024,7,"NORWAY","HEV",160
2024,7,"NORWAY","OTHERS",1
2024,7,"NORWAY","PETROL",45
2024,7,"NORWAY","DIESEL",164
2024,7,"NORWAY","TOTAL",6456
2024,7,"SWITZERLAND","BEV",3434
2024,7,"SWITZERLAND","PHEV",1553
2024,7,"SWITZERLAND","HEV",6313
2024,7,"SWITZERLAND","OTHERS",1
2024,7,"SWITZERLAND","PETROL",5252
2024,7,"SWITZERLAND","DIESEL",1877
2024,7,"SWITZERLAND","TOTAL",18430
2024,7,"EFTA","BEV",9617
2024,7,"EFTA","PHEV",1895
2024,7,"EFTA","HEV",6670
2024,7,"EFTA","OTHERS",2
2024,7,"EFTA","PETROL",5359
2024,7,"EFTA","DIESEL",2179
2024,7,"EFTA","TOTAL",25722
2024,7,"UNITED KINGDOM","BEV",27335
2024,7,"UNITED KINGDOM","PHEV",13149
2024,7,"UNITED KINGDOM","HEV",53982
2024,7,"UNITED KINGDOM","OTHERS",0
2024,7,"UNITED KINGDOM","PETROL",49428
2024,7,"UNITED KINGDOM","DIESEL",3623
2024,7,"UNITED KINGDOM","TOTAL",147517
2024,7,"EU + EFTA + UK","BEV",139657
2024,7,"EU + EFTA + UK","PHEV",72723
2024,7,"EU + EFTA + UK","HEV",333655
2024,7,"EU + EFTA + UK","OTHERS",26726
2024,7,"EU + EFTA + UK","PETROL",339057
2024,7,"EU + EFTA + UK","DIESEL",113472
2024,7,"EU + EFTA + UK","TOTAL",1025290
